candy crush jelly saga,740283,-1,738913,738143,-1,-1,-1,734259,733261,732729,731453,730688,-1,-1,726766,725659,724768,723859,722647,-1,-1,719431,718465,717248,716055,714912,-1,-1,709452,-1,707012,705891,-1,704216,702443,701419,699667,698503,-1,696265,-1,-1,691776,690646,689358,688194,687056,-1,685386
grow castle,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38484,38049,37295,36553,35399,-1,-1,32385,31671,31063,30531,29921,-1,-1,28018,-1,26955,26446,-1,25705,24725,23893,22835,21933,-1,19221,-1,-1,16696,16261,15721,15023,14668,-1,14091
google earth,1893919,-1,1892874,1892322,-1,-1,-1,1889452,1888726,1888134,1887295,1886510,-1,-1,1884079,1883143,1882175,1881464,1880530,-1,-1,1877573,1876566,1875450,1874503,1873659,-1,-1,1870973,-1,1869303,1868477,-1,1867360,1866012,1864971,1863673,1862959,-1,1861448,-1,-1,1858968,1858401,1857752,1857055,1856294,-1,1855321
shoppers drug mart,19150,-1,19109,19080,-1,-1,-1,18986,18970,18954,18917,18893,-1,-1,18791,18767,18743,18722,18691,-1,-1,18600,18568,18538,18517,18486,-1,-1,18382,-1,18332,18318,-1,18281,18238,18201,18172,18151,-1,18113,-1,-1,18003,17977,17946,17904,17873,-1,17831
airbnb,114262,-1,113966,113748,-1,-1,-1,113066,112800,112718,112525,112370,-1,-1,111938,111759,111558,111332,111136,-1,-1,110730,110560,110368,110092,109910,-1,-1,109361,-1,109044,108877,-1,108578,108330,108174,107946,107799,-1,107508,-1,-1,106923,106833,106715,106630,106520,-1,106327
imo free video calls and chat,2452946,-1,2448292,2445882,-1,-1,-1,2433266,2430217,2428521,2424003,2421615,-1,-1,2410735,2406972,2402900,2400317,2395963,-1,-1,2386833,2383891,2380468,2376981,2373385,-1,-1,2361511,-1,2355402,2352644,-1,2347794,2343191,2339577,2335554,2332033,-1,2325597,-1,-1,2315530,2312732,2309956,2307226,2304442,-1,2300132
mmx hill climb,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,77462,77276,-1,-1,76335,75955,75592,75333,74906,-1,-1,73675,73373,72994,72605,72223,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,66534,-1,65590,-1,-1,63739,63242,62607,61934,61127,-1,59835
juice jam,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,242427,242150,-1,-1,241330,241123,240783,240390,240158,-1,-1,239102,-1,238414,-1,-1,237498,237067,236794,236435,236148,-1,235627,-1,-1,234438,234171,233820,233315,232901,-1,232226
go sms pro,2549832,-1,2549087,2548750,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2535588,-1,-1,-1,2533303,2532680,2532001,2531563,-1,2530635,-1,-1,2528639,2528130,2527539,2526879,2526201,-1,2525164
apple music,89601,-1,87890,87688,-1,-1,-1,86846,86641,86462,86185,86001,-1,-1,85276,85053,84819,84639,84349,-1,-1,83527,83247,82932,82638,82382,-1,-1,81459,-1,80967,80797,-1,80433,80068,79752,79408,79213,-1,78785,-1,-1,77964,77754,77552,77345,77131,-1,76855
wheel of fortune free play,8790,-1,8753,8742,-1,-1,-1,8686,8669,8660,8646,8633,-1,-1,8585,8572,8551,8530,8513,-1,-1,8429,8408,8350,8327,8297,-1,-1,8209,-1,8149,8118,-1,8084,8037,8002,7977,7952,-1,7910,-1,-1,7821,7794,7766,7745,7721,-1,7673
calorie counter,1354729,-1,1353501,1352785,-1,-1,-1,1350389,1349642,1349061,1348090,1347401,-1,-1,1345311,1344467,1343586,1342874,1341848,-1,-1,1339753,1338873,1337968,1337170,1336456,-1,-1,1334951,-1,1333513,1332633,-1,1331529,1330749,1330215,1329113,1328245,-1,1327072,-1,-1,1325126,1324511,1323900,1323064,1322247,-1,1321139
mobile strike,456574,-1,454744,453692,-1,-1,-1,448458,447095,445970,444480,443238,-1,-1,439075,437693,436349,435174,433484,-1,-1,428900,427483,425910,424464,423122,-1,-1,418721,-1,416098,414700,-1,412421,410030,408126,405667,403096,-1,400584,-1,-1,395590,394557,393417,392267,391133,-1,389199
mobile strike,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
google cast,352031,-1,351848,351733,-1,-1,-1,351064,350874,350722,350508,350324,-1,-1,349771,349608,349425,349298,349121,-1,-1,348645,348472,348291,348104,347918,-1,-1,347291,-1,346923,346736,-1,346449,346074,345829,345620,345485,-1,345125,-1,-1,343744,343605,343424,343308,343137,-1,342980
cineplex mobile,18318,-1,18291,18284,-1,-1,-1,18228,18217,18212,18194,18180,-1,-1,18143,18132,18125,18107,18084,-1,-1,18047,18036,18024,18002,17985,-1,-1,17927,-1,17890,17878,-1,17860,17835,17809,17792,17764,-1,17732,-1,-1,17651,17626,17600,17547,17489,-1,17485
westjet,2470,-1,2466,2464,-1,-1,-1,2451,2445,2441,2438,2431,-1,-1,2420,2415,2408,2406,2402,-1,-1,2392,2391,2388,2379,2375,-1,-1,2362,-1,2356,2354,-1,2350,2348,2347,2344,2344,-1,2338,-1,-1,2329,2328,2326,2324,2319,-1,2313
roblox,615289,-1,610331,607332,-1,-1,-1,597984,595556,594007,589863,586923,-1,-1,578800,576300,574173,572189,569317,-1,-1,562442,560309,557862,555301,552012,-1,-1,543906,-1,539419,537534,-1,534372,530477,526958,521642,519586,-1,515999,-1,-1,509429,507777,506018,504410,502719,-1,499918
plants vs. zombies heroes,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8117,-1,-1,7784,7730,-1,-1,7636,7591,7541,7490,7448,-1,-1,7283,-1,7170,7132,-1,7066,6992,6955,6862,6814,-1,6729,-1,-1,6519,6454,6379,6298,6203,-1,6087
cibc mobile banking,8754,-1,8747,8745,-1,-1,-1,8739,8735,8731,8728,8728,-1,-1,8714,8713,8707,8702,8696,-1,-1,8687,8687,8682,8678,8676,-1,-1,8662,-1,8646,8642,-1,8638,8631,8631,8628,8623,-1,8617,-1,-1,8611,8605,8605,8602,8600,-1,8600
pc plus,63238,-1,62901,62797,-1,-1,-1,62060,61480,61266,61192,61188,-1,-1,61162,61151,61145,61143,61132,-1,-1,61098,61064,61021,60991,60969,-1,-1,60833,-1,60715,60683,-1,60634,60587,60542,60449,60417,-1,60355,-1,-1,60206,60131,60087,60052,60016,-1,59967
chrome browser,5145797,-1,5132140,5125850,-1,-1,-1,5098443,5090989,5084836,5077348,5070738,-1,-1,5051142,5044155,5037329,5031746,5023460,-1,-1,5004303,4998023,4990419,4983062,4975835,-1,-1,4954016,-1,4941092,4933464,-1,4922215,4911924,4905692,4895450,4888726,-1,4876571,-1,-1,4850710,4843719,4837122,4829095,4819004,-1,4806485
uefa euro 2016 official app,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35820,-1,-1,-1,34688,-1,33954,33572,-1,33048,32160,31685,30731,30463,-1,29719,-1,-1,27475,27036,26361,25769,25109,-1,24194
firefox for android,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2404198,2403072,2401803,2400624,2399381,-1,2397715
my talking angela,5312325,-1,5302950,5297713,-1,-1,-1,5272746,5265553,5258810,5250513,5244433,-1,-1,5224659,5218667,5211847,5206053,5197991,-1,-1,5177636,5172820,5165988,5158044,5152979,-1,-1,5132399,-1,5122033,5116162,-1,5108330,5099652,5092988,5085186,5079589,-1,5069937,-1,-1,5047099,5039233,5027805,5022618,5017481,-1,5008907
boomerang from instagram,261225,-1,258864,257523,-1,-1,-1,251368,249745,248422,246393,244719,-1,-1,239392,237824,236253,235058,233171,-1,-1,228695,227169,225486,223566,222279,-1,-1,216590,-1,213313,211792,-1,209794,207239,206006,204006,202816,-1,200805,-1,-1,196678,195784,194881,194047,193176,-1,191664
yahoo mail,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3018390,3016577,3013799,-1,-1,3008079,3005939,3003638,3001339,2998989,-1,-1,2992934,-1,2988724,2986349,-1,2982908,2980199,2978319,2974947,2972446,-1,2968202,-1,-1,2959978,2957081,2954825,2951715,2948520,-1,2944144
cooking fever,1469891,-1,1466516,1465069,-1,-1,-1,1456814,1454838,1453402,1451204,1449736,-1,-1,1443281,1441135,1438941,1437358,1435140,-1,-1,1428802,1427110,1424745,1421917,1419649,-1,-1,1412383,-1,1408245,1405962,-1,1402412,1398547,1396336,1392945,1390606,-1,1385864,-1,-1,1376905,1375318,1373379,1371508,1369457,-1,1365767
my alarm clock free,293370,-1,292710,292453,-1,-1,-1,291052,290691,290397,289969,289616,-1,-1,288569,288285,287966,287763,287391,-1,-1,286665,286470,286107,285796,285458,-1,-1,284725,-1,284222,283944,-1,283427,282896,282602,282126,281868,-1,281191,-1,-1,279965,279682,279181,278598,278058,-1,277314
fitbit,187249,-1,186852,186587,-1,-1,-1,185522,185262,185066,184585,184353,-1,-1,183589,183392,183165,182939,182644,-1,-1,181768,181449,181069,180611,180308,-1,-1,179416,-1,178810,178485,-1,178061,177501,177016,176280,175718,-1,175271,-1,-1,174715,174566,174386,174191,173918,-1,173648
agar.io,3171190,-1,3167716,3166295,-1,-1,-1,3157599,3155041,3152771,3149956,3148060,-1,-1,3139654,3136764,3134187,3132492,3129902,-1,-1,3122675,3120848,3118295,3115230,3112992,-1,-1,3102072,-1,3096777,3092683,-1,3087275,3084059,3082062,3079207,3077302,-1,3074302,-1,-1,3066799,3065247,3063213,3061481,3059473,-1,3055846
kik,2171442,-1,2169768,2168969,-1,-1,-1,2165304,2164393,2163687,2162622,2161811,-1,-1,2158812,2157795,2156749,2155762,2154624,-1,-1,2151966,2151005,2149938,2148845,2147770,-1,-1,2143377,-1,2142686,2141532,-1,2140342,2138904,2137645,2136485,2135445,-1,2133495,-1,-1,2130498,2129608,2127881,2127770,2126864,-1,2125588
audiobooks from audible,267823,-1,267018,266575,-1,-1,-1,264607,264143,263769,263175,262678,-1,-1,261412,260894,260407,260007,259411,-1,-1,257989,257621,257112,256479,256082,-1,-1,254634,-1,253609,253183,-1,252473,251847,251304,250747,250300,-1,249541,-1,-1,247931,247452,246979,246517,245984,-1,245315
scotiabank mobile banking,13800,-1,13762,13752,-1,-1,-1,13710,13698,13694,13689,13679,-1,-1,13660,13652,13643,13634,13618,-1,-1,13595,13588,13582,13573,13569,-1,-1,13538,-1,13528,13521,-1,13502,13485,13481,13459,13439,-1,13422,-1,-1,13403,13397,13391,13389,13388,-1,13383
8 ball pool,7203708,-1,7192829,7186473,-1,-1,-1,7159951,7153030,7148136,7140092,7133163,-1,-1,7112039,7104360,7096770,7090699,7080311,-1,-1,7052460,7043829,7034856,7023683,7014260,-1,-1,6995030,-1,6983558,6976873,-1,6966567,6956174,6948894,6939982,6932607,-1,6919662,-1,-1,6894908,6888829,6882188,6875708,6868848,-1,6859329
survive,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,85847,85745,-1,-1,85098,84878,84676,84523,84282,-1,-1,83684,83414,83151,82890,82655,-1,-1,81910,-1,81342,-1,-1,80737,80342,80074,79776,79593,-1,79272,-1,-1,78664,78553,78454,78352,78205,-1,77989
angry birds,4902613,-1,4901572,4900963,-1,-1,-1,4897675,4896701,4896211,4895095,4894304,-1,-1,4891321,4890093,4888638,4887659,4886174,-1,-1,4881991,4880774,4879531,4878267,4877057,-1,-1,4872911,-1,4870663,4869605,-1,4867604,4865626,4864189,4862624,4861363,-1,4858874,-1,-1,4854220,4853109,4851813,4850574,4849330,-1,4847336
microsoft excel,292877,-1,291575,291082,-1,-1,-1,288183,287416,286797,285779,285266,-1,-1,283440,282687,282021,281526,280838,-1,-1,279283,278831,278038,277376,276724,-1,-1,275187,-1,274034,273419,-1,272569,271781,271132,270072,269377,-1,267990,-1,-1,266264,265794,265256,264755,264226,-1,263481
roll the ball,405044,-1,403997,403429,-1,-1,-1,400578,399878,399336,398374,397527,-1,-1,394121,392828,391554,390500,388927,-1,-1,384724,383419,381997,380356,379309,-1,-1,376007,-1,373828,372645,-1,370988,369392,368485,367060,366031,-1,364282,-1,-1,360433,359702,358741,357781,356641,-1,354645
yelp,296814,-1,296479,296284,-1,-1,-1,295459,295254,295100,294881,294699,-1,-1,294045,293867,293670,293549,293377,-1,-1,292673,292502,292317,292145,291972,-1,-1,291273,-1,290929,290762,-1,290532,290248,290035,289765,289587,-1,289282,-1,-1,288544,288367,288221,288048,287895,-1,287613
groupon,1027680,-1,1026566,1025869,-1,-1,-1,1022908,1022231,1021835,1021109,1020478,-1,-1,1018668,1018105,1017565,1017002,1016135,-1,-1,1014357,1013711,1013108,1012558,1012089,-1,-1,1010375,-1,1009271,1008759,-1,1008074,1007190,1006775,1005986,1005373,-1,1004537,-1,-1,1002404,1001826,1001341,1000829,1000106,-1,999353
ebay,1735801,-1,1732274,1730249,-1,-1,-1,1722176,1719711,1718435,1715644,1713985,-1,-1,1708030,1705928,1704541,1703652,1701468,-1,-1,1695662,1693669,1691452,1689108,1686779,-1,-1,1679157,-1,1673535,1670532,-1,1666170,1661350,1657653,1653434,1650362,-1,1649622,-1,-1,1648370,1648024,1647651,1647237,1646857,-1,1646262
my talking tom,10363949,-1,10351615,10349318,-1,-1,-1,10315549,10305842,10300484,10292237,10286661,-1,-1,10261438,10254493,10245331,10237907,10227670,-1,-1,10198275,10191159,10178223,10167753,10156559,-1,-1,10125203,-1,10102726,10094837,-1,10084998,10076064,10069501,10062998,10057836,-1,10047786,-1,-1,10028136,10022948,10017468,10012503,10007255,-1,9998796
pof free dating app,811811,-1,810629,809684,-1,-1,-1,807093,806639,806323,805689,805241,-1,-1,803561,803001,802534,802115,801575,-1,-1,800066,799532,798914,798287,797626,-1,-1,795273,-1,794242,793816,-1,793110,792349,791905,791317,790808,-1,789890,-1,-1,787937,787336,786670,785999,785334,-1,784444
multicraftfree miner!,-1,-1,-1,-1,-1,-1,-1,340482,339290,338345,336571,335199,-1,-1,329435,327477,325506,323670,321847,-1,-1,315120,314216,311782,310021,308078,-1,-1,301149,-1,297489,295137,-1,291909,288780,286623,283726,282493,-1,279413,-1,-1,271602,269975,268074,266382,264185,-1,260465
gif keyboard,119899,-1,119367,119108,-1,-1,-1,117785,117466,117181,116783,116429,-1,-1,115349,114992,114640,114379,114090,-1,-1,113145,112877,112522,112147,111803,-1,-1,110749,-1,109967,109694,-1,109155,108653,108282,107811,107491,-1,106877,-1,-1,105581,105254,104921,104537,104178,-1,103664
vector 2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,246650,244924,-1,-1,239495,237773,235845,233944,232050,-1,-1,226072,-1,221951,-1,-1,217013,213526,211118,208103,206248,-1,203455,-1,-1,196665,194959,193118,191255,189177,-1,185473
hockey stars,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22499,22249,-1,21829
tap emoji keyboard,77863,-1,75430,74591,-1,-1,-1,69216,68182,67326,65885,64593,-1,-1,59246,57551,55890,54384,52641,-1,-1,47991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27995,-1,-1,-1
job search,398771,-1,397623,396972,-1,-1,-1,394792,394154,393580,392750,392034,-1,-1,390608,389925,389402,388799,387990,-1,-1,386531,385936,385213,384518,383894,-1,-1,382521,-1,381396,380802,-1,380149,379612,379182,378448,377871,-1,376905,-1,-1,375383,374892,374210,373582,372984,-1,372444
hot shot slots fruit machines,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,723,675,658,-1,599,-1,-1,483,449,422,387,348,-1,300
last empire-war z,482409,-1,480315,-1,-1,-1,-1,473598,471811,470988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,447686,-1,-1,444338,-1,442058,-1,-1,438273,436469,435217,433452,431309,-1,-1,-1,-1,424876,423248,422259,421618,420957,-1,419860
dropbox,1497211,-1,1495743,1494954,-1,-1,-1,1490407,1489351,1488713,1487541,1486693,-1,-1,1484158,1483282,1482381,1481631,1480531,-1,-1,1476946,1476196,1474899,1473728,1472686,-1,-1,1470046,-1,1467825,1466614,-1,1465141,1463624,1462178,1461057,1460164,-1,1458713,-1,-1,1455626,1454830,1453793,1452488,1451415,-1,1450221
realtor.ca,8139,-1,8121,8117,-1,-1,-1,8090,8086,8082,8076,8072,-1,-1,8053,8048,8046,8036,8024,-1,-1,8005,8000,7996,7992,7983,-1,-1,7964,-1,7944,7938,-1,7929,7919,7912,7908,7903,-1,7894,-1,-1,7869,7861,7856,7850,7843,-1,7831
tunein radio,1207277,-1,1205688,1204699,-1,-1,-1,1200910,1200304,1199782,1198778,1197860,-1,-1,1195043,1194121,1193190,1192462,1191287,-1,-1,1188494,1187420,1186269,1185035,1183880,-1,-1,1180540,-1,1178391,1177261,-1,1175814,1174413,1173441,1172244,1171421,-1,1169382,-1,-1,1165864,1164992,1164258,1163468,1162535,-1,1161324
hungry shark world,-1,-1,-1,-1,-1,-1,-1,380492,379193,378096,376659,375426,-1,-1,370505,368427,366257,364519,362367,-1,-1,355351,353181,351116,349073,347099,-1,-1,340831,-1,337002,335221,-1,331840,328398,325493,322456,320366,-1,316363,-1,-1,308317,306322,304316,302827,301204,-1,298520
google sheets,295494,-1,294952,294599,-1,-1,-1,293212,292872,292691,292304,292064,-1,-1,291076,290640,290211,289966,289609,-1,-1,288895,288589,288262,287932,287620,-1,-1,286660,-1,286088,285766,-1,285322,284884,284530,284103,283822,-1,283311,-1,-1,282241,281756,281506,281273,280995,-1,280666
tumblr,2150491,-1,2148023,2146703,-1,-1,-1,2140268,2138713,2137698,2135473,2134111,-1,-1,2129358,2127493,2125667,2124289,2122417,-1,-1,2117496,2115922,2114199,2112426,2110690,-1,-1,2104830,-1,2101846,2100327,-1,2098274,2096113,2094412,2092600,2091156,-1,2088358,-1,-1,2082973,2081360,2079681,2078156,2076519,-1,2074384
google slides,142719,-1,142502,142341,-1,-1,-1,141918,141820,141730,141628,141548,-1,-1,141138,140931,140846,140767,140663,-1,-1,140408,140317,140137,140019,139921,-1,-1,139504,-1,139333,-1,-1,139044,138836,138728,138550,138480,-1,138251,-1,-1,137928,137882,137752,137670,137572,-1,137464
game of war,1266822,-1,1265311,1264428,-1,-1,-1,1260423,1259452,1258981,1257806,1257097,-1,-1,1254154,1253246,1252516,1251769,1250184,-1,-1,1247468,1246673,1245633,1244533,1243424,-1,-1,1239653,-1,1235672,1228724,-1,1227581,1226346,1225471,1224459,1223752,-1,1222474,-1,-1,1219742,1219070,1218324,1217604,1216839,-1,1215700
disney crossy road,340734,-1,339594,338915,-1,-1,-1,335592,334644,333976,333087,332277,-1,-1,329322,328215,327142,326315,325052,-1,-1,321416,320518,319144,317956,316784,-1,-1,312914,-1,310714,309389,-1,307601,305403,304094,302174,301161,-1,299569,-1,-1,295236,294002,292853,291480,290005,-1,287125
tripadvisor hotels restaurants,858742,-1,857205,856369,-1,-1,-1,852403,851484,850906,849356,848123,-1,-1,844762,843898,843063,842561,841556,-1,-1,838763,837874,836776,835581,834685,-1,-1,831710,-1,830085,829257,-1,828118,826796,825821,824401,823622,-1,822398,-1,-1,819737,819100,818338,817670,816920,-1,815667
antivirus & security,4305833,-1,4302842,4301157,-1,-1,-1,4293342,4291247,4289584,4287152,4285210,-1,-1,4279117,4276910,4274526,4272648,4269462,-1,-1,4261600,4258840,4255981,4253247,4250573,-1,-1,4242575,-1,4237304,4234677,-1,4230972,4227351,4224726,4221942,4219813,-1,4215492,-1,-1,4205450,4203060,4200336,4197580,4194735,-1,4190560
candy crush soda saga,4523408,-1,4520195,4520217,-1,-1,-1,4510063,4505581,4504127,4501917,4500437,-1,-1,4493511,4491530,4489358,4487549,4485347,-1,-1,4479557,4477698,4475794,4473719,4471485,-1,-1,4465215,-1,4461159,4459008,-1,4456031,4452898,4451039,4448084,4445850,-1,4442263,-1,-1,4434933,4433207,4431612,4429671,4427628,-1,4424073
township,1788954,-1,1777824,1773958,-1,-1,-1,1755962,1751539,1747829,1742233,1737227,-1,-1,1720078,1714287,1708133,1702475,1690684,-1,-1,1638161,1629342,1623708,1618933,1613903,-1,-1,1599415,-1,1591226,1586861,-1,1579553,1572568,1568344,1561898,1557334,-1,1549082,-1,-1,1531293,1525442,1518024,1511956,1502462,-1,1490769
geometry dash lite,4769320,-1,4764290,4762592,-1,-1,-1,4747741,4742882,4740308,4736551,4733957,-1,-1,4723520,4720440,4717493,4715258,4711980,-1,-1,4703483,4701346,4698420,4695123,4692536,-1,-1,4683300,-1,4678222,4676070,-1,4672391,4668226,4665186,4662046,4659531,-1,4655058,-1,-1,4646073,4643760,4641328,4639167,4636877,-1,4633220
geometry dash meltdown,1008485,-1,1005208,1003371,-1,-1,-1,994377,992161,990896,987874,986128,-1,-1,979784,977934,976116,975040,972723,-1,-1,966985,965502,963199,961431,959587,-1,-1,953441,-1,950008,948194,-1,945783,942939,941218,938608,936954,-1,934445,-1,-1,928039,926482,925020,923493,921834,-1,918811
magic piano by smule,878752,-1,878277,878045,-1,-1,-1,876901,876609,876393,876049,875748,-1,-1,874622,874282,873898,873603,873227,-1,-1,872132,871778,871315,870926,870510,-1,-1,869277,-1,868626,868275,-1,867739,867100,866680,866229,865934,-1,865365,-1,-1,864132,863850,863579,863291,863010,-1,862592
reddit,56104,-1,53246,51291,-1,-1,-1,47886,47339,46865,46176,45641,-1,-1,43024,41696,39704,37882,36838,-1,-1,35099,34515,33691,32970,32182,-1,-1,29056,-1,24797,23442,-1,22786,22124,21723,20998,20503,-1,19680,-1,-1,17803,17177,16471,15664,14782,-1,13120
words with friendsplay free,629738,-1,629257,629012,-1,-1,-1,627801,627500,627190,626776,626385,-1,-1,624518,623260,622089,621528,621143,-1,-1,620024,619667,619341,619010,618677,-1,-1,617113,-1,615444,-1,-1,614391,613895,613542,613090,612686,-1,611501,-1,-1,610189,609755,609529,609273,609003,-1,608601
text me,273529,-1,273299,273231,-1,-1,-1,272762,272646,272544,272414,272315,-1,-1,271938,271814,271690,271623,271505,-1,-1,271194,271111,270994,270864,270748,-1,-1,270375,-1,270132,269987,-1,269836,269667,269528,269349,269225,-1,269002,-1,-1,268600,268491,268344,268222,268064,-1,267856
hill climb racing,7222245,-1,7218076,7215738,-1,-1,-1,7204550,7201897,7199893,7196629,7193857,-1,-1,7184563,7181356,7178207,7175762,7172489,-1,-1,7162552,7159444,7156029,7152728,7149602,-1,-1,7140362,-1,7134444,7130846,-1,7125995,7121730,7119038,7115398,7113054,-1,7108877,-1,-1,7098408,7095982,7093754,7091296,7088751,-1,7084270
autotrader.ca,27294,-1,27225,27194,-1,-1,-1,27029,26999,26980,26935,26897,-1,-1,26804,26779,26763,26749,26722,-1,-1,26685,26665,26645,26624,26603,-1,-1,26524,-1,26472,26451,-1,26428,26393,26377,26364,26353,-1,26308,-1,-1,26229,26200,26172,26152,26132,-1,26092
textnow,187428,-1,186823,186508,-1,-1,-1,185315,184987,184701,184320,183981,-1,-1,183112,182786,182444,182213,181903,-1,-1,181091,180781,180433,180099,179789,-1,-1,179007,-1,178428,178182,-1,177906,177532,177263,176947,176763,-1,176352,-1,-1,175593,175355,175112,174885,174667,-1,174382
youtube,11225945,-1,11171542,11157139,-1,-1,-1,11095563,11080891,11069405,11051682,11036060,-1,-1,10984083,10959962,10935457,10922319,10903442,-1,-1,10842978,10821755,10805408,10788189,10770559,-1,-1,10714364,-1,10679243,10665181,-1,10643616,10622415,10608121,10584877,10569500,-1,10541001,-1,-1,10474218,10449177,10425363,10408937,10391033,-1,10367736
